﻿公司名稱,廠商地址,產品項目,產品型號,許可編號,許可日期,有效日期
太子衛浴企業有限公司,504 彰化縣秀水鄉馬興村雅東巷11號,蓮蓬頭(普級),S3002,2.30204E+11,20230425,20260424
太子衛浴企業有限公司,504 彰化縣秀水鄉馬興村雅東巷11號,蓮蓬頭(普級),S1002,2.30204E+11,20230425,20260424
太子衛浴企業有限公司,504 彰化縣秀水鄉馬興村雅東巷11號,蓮蓬頭(普級),S1003,2.30204E+11,20230425,20260424
太子衛浴企業有限公司,504 彰化縣秀水鄉馬興村雅東巷11號,蓮蓬頭(普級),S3001A,2.30204E+11,20230425,20260424
太子衛浴企業有限公司,504 彰化縣秀水鄉馬興村雅東巷11號,蓮蓬頭(普級),S3002B,2.30204E+11,20230425,20260424
百揚企業有限公司,彰化縣鹿港鎮頂草路二段130巷68號,一般水龍頭,A-205,2.20904E+11,20220925,20250924
百揚企業有限公司,彰化縣鹿港鎮頂草路二段130巷68號,一般水龍頭,A-595,2.20904E+11,20220925,20250924
百揚企業有限公司,彰化縣鹿港鎮頂草路二段130巷68號,一般水龍頭,A-8505,2.20904E+11,20220925,20250924
百揚企業有限公司,彰化縣鹿港鎮頂草路二段130巷68號,一般水龍頭,A-8655,2.20904E+11,20220925,20250924
百揚企業有限公司,彰化縣鹿港鎮頂草路二段130巷68號,一般水龍頭,A-8724,2.20904E+11,20220925,20250924
百揚企業有限公司,彰化縣鹿港鎮頂草路二段130巷68號,一般水龍頭,A-8735,2.20904E+11,20220925,20250924
百揚企業有限公司,彰化縣鹿港鎮頂草路二段130巷68號,一般水龍頭,A-8745,2.20904E+11,20220925,20250924
百揚企業有限公司,彰化縣鹿港鎮頂草路二段130巷68號,一般水龍頭,A-295,2.20904E+11,20220925,20250924
百揚企業有限公司,彰化縣鹿港鎮頂草路二段130巷68號,一般水龍頭,A-8747,2.20904E+11,20220925,20250924
百揚企業有限公司,彰化縣鹿港鎮頂草路二段130巷68號,一般水龍頭,A-286,2.20904E+11,20220925,20250924
百揚企業有限公司,彰化縣鹿港鎮頂草路二段130巷68號,一般水龍頭,A-8757,2.20904E+11,20220925,20250924
百揚企業有限公司,彰化縣鹿港鎮頂草路二段130巷68號,一般水龍頭,A-792,2.20904E+11,20220925,20250924
百揚企業有限公司,彰化縣鹿港鎮頂草路二段130巷68號,一般水龍頭,A-8512,2.20904E+11,20220925,20250924
百揚企業有限公司,彰化縣鹿港鎮頂草路二段130巷68號,一般水龍頭,A-8732,2.20904E+11,20220925,20250924
百揚企業有限公司,彰化縣鹿港鎮頂草路二段130巷68號,一般水龍頭,A-8742,2.20904E+11,20220925,20250924
百揚企業有限公司,彰化縣鹿港鎮頂草路二段130巷68號,一般水龍頭,A-265,2.40504E+11,20240525,20270524
百揚企業有限公司,彰化縣鹿港鎮頂草路二段130巷68號,一般水龍頭,A-8602,2.40504E+11,20240525,20270524
沂錩實業有限公司,505彰化縣鹿港鎮頭崙里頭崙巷62號 ,省水器材配件(其他),3150-A,2.41004E+11,20241225,20271224
沂錩實業有限公司,505彰化縣鹿港鎮頭崙里頭崙巷62號 ,省水器材配件(其他),3155,2.41004E+11,20241225,20271224
沂錩實業有限公司,505彰化縣鹿港鎮頭崙里頭崙巷62號 ,省水器材配件(其他),3168,2.41004E+11,20241225,20271224
沂錩實業有限公司,505彰化縣鹿港鎮頭崙里頭崙巷62號 ,省水器材配件(其他),3167,2.41004E+11,20241225,20271224
沂錩實業有限公司,505彰化縣鹿港鎮頭崙里頭崙巷62號 ,一般水龍頭,1252,2.41104E+11,20241125,20271124
沂錩實業有限公司,505彰化縣鹿港鎮頭崙里頭崙巷62號 ,一般水龍頭,1251,2.41104E+11,20241125,20271124
沂錩實業有限公司,505彰化縣鹿港鎮頭崙里頭崙巷62號 ,一般水龍頭,1249,2.41104E+11,20241125,20271124
沂錩實業有限公司,505彰化縣鹿港鎮頭崙里頭崙巷62號 ,一般水龍頭,1250,2.41104E+11,20241125,20271124
達利五金工業社,505彰化縣鹿港鎮廖厝里(巷)105-3號,一般水龍頭,DL-689-14,2.21105E+11,20221125,20251124
達利五金工業社,505彰化縣鹿港鎮廖厝里(巷)105-3號,一般水龍頭,DL-689-15,2.21105E+11,20221125,20251124
達利五金工業社,505彰化縣鹿港鎮廖厝里(巷)105-3號,一般水龍頭,DL-689,2.50305E+11,20250325,20280324
達利五金工業社,505彰化縣鹿港鎮廖厝里(巷)105-3號,一般水龍頭,DL-689-1,2.50305E+11,20250325,20280324
達利五金工業社,505彰化縣鹿港鎮廖厝里(巷)105-3號,一般水龍頭,DL-689-2,2.50305E+11,20250325,20280324
達利五金工業社,505彰化縣鹿港鎮廖厝里(巷)105-3號,一般水龍頭,DL-689-3,2.50305E+11,20250325,20280324
達利五金工業社,505彰化縣鹿港鎮廖厝里(巷)105-3號,一般水龍頭,DL-689-6,2.50305E+11,20250325,20280324
達利五金工業社,505彰化縣鹿港鎮廖厝里(巷)105-3號,一般水龍頭,DL-689-6-1,2.50305E+11,20250325,20280324
達利五金工業社,505彰化縣鹿港鎮廖厝里(巷)105-3號,一般水龍頭,DL-689-10,2.50305E+11,20250325,20280324
達利五金工業社,505彰化縣鹿港鎮廖厝里(巷)105-3號,一般水龍頭,DL-689-12,2.50305E+11,20250325,20280324
達利五金工業社,505彰化縣鹿港鎮廖厝里(巷)105-3號,一般水龍頭,DL-689-13,2.50305E+11,20250325,20280324
達利五金工業社,505彰化縣鹿港鎮廖厝里(巷)105-3號,一般水龍頭,DL-689-11,2.50305E+11,20250325,20280324
聯納立貿易有限公司,台北市大安區復興南路二段237號11F-18,感應式水龍頭,LN-6A05,2.50205E+11,20250425,20280424
聯納立貿易有限公司,台北市大安區復興南路二段237號11F-18,感應式水龍頭,LN-1620,2.50205E+11,20250225,20280224
聯納立貿易有限公司,台北市大安區復興南路二段237號11F-18,感應式水龍頭,LN-1810,2.30505E+11,20230525,20260524
聯納立貿易有限公司,台北市大安區復興南路二段237號11F-18,感應式水龍頭,LN-1740,2.30505E+11,20230525,20260524
聯納立貿易有限公司,台北市大安區復興南路二段237號11F-18,感應式水龍頭,LN-1430,2.30505E+11,20230525,20260524
聯納立貿易有限公司,台北市大安區復興南路二段237號11F-18,感應式水龍頭,LN-1400,2.30705E+11,20230925,20260924
聯納立貿易有限公司,台北市大安區復興南路二段237號11F-18,感應式水龍頭,LN-1410,2.30705E+11,20230925,20260924
聯納立貿易有限公司,台北市大安區復興南路二段237號11F-18,感應式水龍頭,LN-1420,2.30705E+11,20230925,20260924
聯納立貿易有限公司,台北市大安區復興南路二段237號11F-18,感應式水龍頭,LN-1510,2.30805E+11,20230825,20260824
聯納立貿易有限公司,台北市大安區復興南路二段237號11F-18,感應式水龍頭,LN-1610,2.30805E+11,20230825,20260824
聯納立貿易有限公司,台北市大安區復興南路二段237號11F-18,感應式水龍頭,LN-1630,2.30805E+11,20230825,20260824
聯納立貿易有限公司,台北市大安區復興南路二段237號11F-18,感應式水龍頭,LN-1640,2.30805E+11,20230825,20260824
聯納立貿易有限公司,台北市大安區復興南路二段237號11F-18,感應式水龍頭,LN-1670,2.30805E+11,20230825,20260824
聯納立貿易有限公司,台北市大安區復興南路二段237號11F-18,感應式水龍頭,LN-1680,2.30805E+11,20230825,20260824
聯納立貿易有限公司,台北市大安區復興南路二段237號11F-18,感應式水龍頭,LN-1650,2.30805E+11,20230825,20260824
聯納立貿易有限公司,台北市大安區復興南路二段237號11F-18,感應式水龍頭,LN-1660,2.30805E+11,20230825,20260824
聯納立貿易有限公司,台北市大安區復興南路二段237號11F-18,感應式水龍頭,LN-1690,2.30805E+11,20230825,20260824
聯納立貿易有限公司,台北市大安區復興南路二段237號11F-18,感應式水龍頭,LN-1800,2.30805E+11,20230825,20260824
聯納立貿易有限公司,台北市大安區復興南路二段237號11F-18,感應式水龍頭,LN-1820,2.30805E+11,20230825,20260824
聯納立貿易有限公司,台北市大安區復興南路二段237號11F-18,感應式水龍頭,LN-1830,2.30805E+11,20230825,20260824
聯納立貿易有限公司,台北市大安區復興南路二段237號11F-18,感應式水龍頭,LN-TM2300,2.40505E+11,20240525,20270524
聯納立貿易有限公司,台北市大安區復興南路二段237號11F-18,感應式水龍頭,LN-1500,2.40505E+11,20240725,20270724
聯納立貿易有限公司,台北市大安區復興南路二段237號11F-18,感應式水龍頭,LN-1600,2.40505E+11,20240725,20270724
聯納立貿易有限公司,台北市大安區復興南路二段237號11F-18,感應式水龍頭,LN-1620,2.40505E+11,20240725,20270724
嘉品企業股份有限公司,台北市內湖區民權東路六段192號1F,一般水龍頭,CRX 43S,2.40405E+11,20240425,20270424
嘉品企業股份有限公司,台北市內湖區民權東路六段192號1F,一般水龍頭,DET 04S,2.40405E+11,20240425,20270424
沃福仕股份有限公司,235新北市中和區建一路186號8樓之1,洗衣機(普級),DWD-M320WG,2.20605E+11,20220825,20250824
沃福仕股份有限公司,235新北市中和區建一路186號8樓之1,洗衣機(普級),DWD-M320WP,2.20605E+11,20220825,20250824
富基電通股份有限公司,115臺北市南港區南港路3段48號10樓,洗衣機(金級),XWM180G-TW,2.30905E+11,20230925,20260924
富基電通股份有限公司,115臺北市南港區南港路3段48號10樓,洗衣機(金級),XWM180W-TW,2.30905E+11,20230925,20260924
富基電通股份有限公司,115臺北市南港區南港路3段48號10樓,洗衣機(金級),XQB701W-TW,2.30905E+11,20231025,20261024
富基電通股份有限公司,115臺北市南港區南港路3段48號10樓,洗衣機(金級),XQB702GR-TW,2.30905E+11,20231025,20261024
富基電通股份有限公司,115臺北市南港區南港路3段48號10樓,洗衣機(金級),XQB186G-TW,2.30705E+11,20230825,20260824
富基電通股份有限公司,115臺北市南港區南港路3段48號10樓,洗衣機(金級),XQB181W-TW,2.30705E+11,20230825,20260824
富基電通股份有限公司,115臺北市南港區南港路3段48號10樓,洗衣機(金級),XQB182D-TW,2.30705E+11,20230825,20260824
富基電通股份有限公司,115臺北市南港區南港路3段48號10樓,洗衣機(金級),HWA1200-WH,2.30405E+11,20230425,20260424
富基電通股份有限公司,115臺北市南港區南港路3段48號10樓,洗衣機(金級),HWA1200-GR,2.30405E+11,20230425,20260424
富基電通股份有限公司,115臺北市南港區南港路3段48號10樓,洗衣機(金級),HWD1120-WH,2.30405E+11,20230425,20260424
富基電通股份有限公司,115臺北市南港區南港路3段48號10樓,洗衣機(金級),HWD1120-GR,2.30405E+11,20230425,20260424
富基電通股份有限公司,115臺北市南港區南港路3段48號10樓,洗衣機(金級),HWD120-188BR,2.30305E+11,20230425,20260424
富基電通股份有限公司,115臺北市南港區南港路3段48號10樓,洗衣機(金級),HWD120-168W,2.30305E+11,20230425,20260424
富基電通股份有限公司,115臺北市南港區南港路3段48號10樓,洗衣機(金級),HWD120-198GR,2.30305E+11,20230425,20260424
富基電通股份有限公司,115臺北市南港區南港路3段48號10樓,洗衣機(金級),KBW-FGD1120W,2.40705E+11,20240725,20270724
富基電通股份有限公司,115臺北市南港區南港路3段48號10樓,洗衣機(金級),KBW-FGD1200GA,2.40705E+11,20240725,20270724
富基電通股份有限公司,115臺北市南港區南港路3段48號10樓,洗衣機(金級),SBW-FGW180G,2.40705E+11,20240725,20270724
富基電通股份有限公司,115臺北市南港區南港路3段48號10樓,洗衣機(金級),SBW-FGW180W,2.40705E+11,20240725,20270724
富基電通股份有限公司,115臺北市南港區南港路3段48號10樓,洗衣機(金級),WT-18FDSG,2.50205E+11,20250225,20280224
富基電通股份有限公司,115臺北市南港區南港路3段48號10樓,洗衣機(金級),WT-18FDSW,2.50205E+11,20250225,20280224
正川有限公司,桃園市中壢區莊敬路888號11樓,兩段式省水馬桶(普級),ME-8868W3,2.21105E+11,20221225,20251224
正川有限公司,桃園市中壢區莊敬路888號11樓,兩段式省水馬桶(普級),ME-8868W4,2.21105E+11,20221225,20251224
正川有限公司,桃園市中壢區莊敬路888號11樓,兩段式省水馬桶(普級),ME-8883W3,2.21105E+11,20221225,20251224
正川有限公司,桃園市中壢區莊敬路888號11樓,兩段式省水馬桶(普級),ME-8883W4,2.21105E+11,20221225,20251224
正川有限公司,桃園市中壢區莊敬路888號11樓,兩段式省水馬桶(普級),ME-8818W3,2.21105E+11,20221225,20251224
正川有限公司,桃園市中壢區莊敬路888號11樓,兩段式省水馬桶(普級),ME-8818W4,2.21105E+11,20221225,20251224
和櫻記實業有限公司,408臺中市南屯區豐樂里東興路一段439號1樓,一般水龍頭,HW-3092,2.30405E+11,20230425,20260424
和櫻記實業有限公司,408臺中市南屯區豐樂里東興路一段439號1樓,一般水龍頭,HW-9210,2.30405E+11,20230425,20260424
和櫻記實業有限公司,408臺中市南屯區豐樂里東興路一段439號1樓,一般水龍頭,HW-9210H,2.30405E+11,20230425,20260424
和櫻記實業有限公司,408臺中市南屯區豐樂里東興路一段439號1樓,一般水龍頭,HW-9230,2.30405E+11,20230425,20260424
和櫻記實業有限公司,408臺中市南屯區豐樂里東興路一段439號1樓,一般水龍頭,HW-3092W,2.30405E+11,20230425,20260424
和櫻記實業有限公司,408臺中市南屯區豐樂里東興路一段439號1樓,一般水龍頭,HW-9210W,2.30405E+11,20230425,20260424
和櫻記實業有限公司,408臺中市南屯區豐樂里東興路一段439號1樓,一般水龍頭,HW-9230W,2.30405E+11,20230425,20260424
和櫻記實業有限公司,408臺中市南屯區豐樂里東興路一段439號1樓,一般水龍頭,HW-3092G,2.30405E+11,20230525,20260524
和櫻記實業有限公司,408臺中市南屯區豐樂里東興路一段439號1樓,一般水龍頭,HW-9210G,2.30405E+11,20230525,20260524
和櫻記實業有限公司,408臺中市南屯區豐樂里東興路一段439號1樓,一般水龍頭,HW-9230G,2.30405E+11,20230525,20260524
高豐衛浴有限公司,813高雄市左營區明華一路231號,一般水龍頭,BSH101118/1CR,2.30605E+11,20230625,20260624
高豐衛浴有限公司,813高雄市左營區明華一路231號,兩段式省水馬桶(普級),601821,2.40105E+11,20240225,20270224
台灣渡邊建材股份有限公司,110臺北市信義區基隆路1段141號7樓之4 ,一般水龍頭,KM5021TLF-5,2.31005E+11,20231125,20261124
台灣渡邊建材股份有限公司,110臺北市信義區基隆路1段141號7樓之4 ,一般水龍頭,KM5021TECLF-5,2.31005E+11,20231125,20261124
台灣渡邊建材股份有限公司,110臺北市信義區基隆路1段141號7樓之4 ,一般水龍頭,KM5031T-5,2.30205E+11,20230325,20260324
台灣渡邊建材股份有限公司,110臺北市信義區基隆路1段141號7樓之4 ,一般水龍頭,KM5061NCK-5,2.30205E+11,20230325,20260324
台灣渡邊建材股份有限公司,110臺北市信義區基隆路1段141號7樓之4 ,一般水龍頭,KM6101EC-5,2.30205E+11,20230325,20260324
台灣渡邊建材股份有限公司,110臺北市信義區基隆路1段141號7樓之4 ,感應式水龍頭,KM6071EC-5,2.30205E+11,20230325,20260324
台灣渡邊建材股份有限公司,110臺北市信義區基隆路1段141號7樓之4 ,一般水龍頭,KM6211EC-5,2.30205E+11,20230325,20260324
台灣渡邊建材股份有限公司,110臺北市信義區基隆路1段141號7樓之4 ,一般水龍頭,KM7001TEC-5,2.30205E+11,20230325,20260324
台灣渡邊建材股份有限公司,110臺北市信義區基隆路1段141號7樓之4 ,蓮蓬頭(普級),PZS312J,2.30205E+11,20230325,20260324
台灣渡邊建材股份有限公司,110臺北市信義區基隆路1段141號7樓之4 ,蓮蓬頭(普級),PZS312GJ,2.30205E+11,20230325,20260324
台灣渡邊建材股份有限公司,110臺北市信義區基隆路1段141號7樓之4 ,蓮蓬頭(普級),PZS313TJ,2.30205E+11,20230325,20260324
台灣渡邊建材股份有限公司,110臺北市信義區基隆路1段141號7樓之4 ,蓮蓬頭(普級),PZS315TS-2,2.30205E+11,20230325,20260324
台灣渡邊建材股份有限公司,110臺北市信義區基隆路1段141號7樓之4 ,蓮蓬頭(普級),PZS330J,2.30205E+11,20230325,20260324
台灣渡邊建材股份有限公司,110臺北市信義區基隆路1段141號7樓之4 ,蓮蓬頭(普級),ZKF900J,2.30205E+11,20230325,20260324
台灣渡邊建材股份有限公司,110臺北市信義區基隆路1段141號7樓之4 ,蓮蓬頭(普級),ZS305TMS,2.30205E+11,20230325,20260324
台灣渡邊建材股份有限公司,110臺北市信義區基隆路1段141號7樓之4 ,感應式水龍頭,KM6111EC-5,2.30205E+11,20230325,20260324
台灣渡邊建材股份有限公司,110臺北市信義區基隆路1段141號7樓之4 ,一般水龍頭,KM6061EC-5,2.30205E+11,20230325,20260324
和之合股份有限公司,臺北市大安區敦化南路2段98號5樓之1,兩段式省水馬桶(金級),M31101WW-TW,2.40905E+11,20240925,20270924
多亮企業有限公司,41361臺中市霧峰區舊正里中正路59號1樓,感應式水龍頭,T-728-1,2.40805E+11,20240825,20270824
多亮企業有限公司,41361臺中市霧峰區舊正里中正路59號1樓,感應式水龍頭,T-728-2A,2.40805E+11,20240825,20270824
多亮企業有限公司,41361臺中市霧峰區舊正里中正路59號1樓,感應式水龍頭,T-616,2.41005E+11,20241025,20271024
多亮企業有限公司,41361臺中市霧峰區舊正里中正路59號1樓,感應式水龍頭,T-638,2.40805E+11,20240825,20270824
多亮企業有限公司,41361臺中市霧峰區舊正里中正路59號1樓,感應式水龍頭,T-635,2.40805E+11,20240825,20270824
多亮企業有限公司,41361臺中市霧峰區舊正里中正路59號1樓,感應式水龍頭,T-635R,2.40805E+11,20240825,20270824
多亮企業有限公司,41361臺中市霧峰區舊正里中正路59號1樓,感應式水龍頭,T-728,2.41005E+11,20241025,20271024
多亮企業有限公司,41361臺中市霧峰區舊正里中正路59號1樓,感應式水龍頭,T-618,2.41005E+11,20241025,20271024
多亮企業有限公司,41361臺中市霧峰區舊正里中正路59號1樓,感應式水龍頭,T-818R,2.40805E+11,20240825,20270824
多亮企業有限公司,41361臺中市霧峰區舊正里中正路59號1樓,感應式水龍頭,T-617,2.41005E+11,20241025,20271024
多亮企業有限公司,41361臺中市霧峰區舊正里中正路59號1樓,感應式水龍頭,T-615-1,2.30505E+11,20230525,20260524
多亮企業有限公司,41361臺中市霧峰區舊正里中正路59號1樓,感應式水龍頭,T-638R,2.30505E+11,20230525,20260524
多亮企業有限公司,41361臺中市霧峰區舊正里中正路59號1樓,感應式水龍頭,T-625,2.30505E+11,20230525,20260524
多亮企業有限公司,41361臺中市霧峰區舊正里中正路59號1樓,感應式水龍頭,T-628,2.30505E+11,20230525,20260524
多亮企業有限公司,41361臺中市霧峰區舊正里中正路59號1樓,感應式水龍頭,T-918,2.30505E+11,20230525,20260524
博源行有限公司,730臺南市新營區民榮里新榮路157號1樓,一般水龍頭,S239,2.30905E+11,20230925,20260924
博源行有限公司,730臺南市新營區民榮里新榮路157號1樓,一般水龍頭,S139,2.30805E+11,20230825,20260824
博源行有限公司,730臺南市新營區民榮里新榮路157號1樓,一般水龍頭,S1501,2.30805E+11,20230825,20260824
博源行有限公司,730臺南市新營區民榮里新榮路157號1樓,兩段式省水馬桶(普級),GM-1028,2.30905E+11,20230925,20260924
博源行有限公司,730臺南市新營區民榮里新榮路157號1樓,一般水龍頭,S1511,2.40705E+11,20240725,20270724
博源行有限公司,730臺南市新營區民榮里新榮路157號1樓,一段式省水馬桶(金級),GM-1013,2.31205E+11,20231225,20261224
博源行有限公司,730臺南市新營區民榮里新榮路157號1樓,一般水龍頭,CS1501A,2.40205E+11,20240225,20270224
博源行有限公司,730臺南市新營區民榮里新榮路157號1樓,一般水龍頭,S1503,2.40205E+11,20240225,20270224
博源行有限公司,730臺南市新營區民榮里新榮路157號1樓,一般水龍頭,H1831,2.40205E+11,20240225,20270224
博源行有限公司,730臺南市新營區民榮里新榮路157號1樓,一般水龍頭,S239B,2.40205E+11,20240225,20270224
博源行有限公司,730臺南市新營區民榮里新榮路157號1樓,一般水龍頭,S239W,2.40205E+11,20240225,20270224
博源行有限公司,730臺南市新營區民榮里新榮路157號1樓,一般水龍頭,S1505W,2.40305E+11,20240325,20270324
博源行有限公司,730臺南市新營區民榮里新榮路157號1樓,一般水龍頭,S1503W,2.40305E+11,20240325,20270324
博源行有限公司,730臺南市新營區民榮里新榮路157號1樓,一段式省水馬桶(普級),GM1037,2.40505E+11,20240725,20270724
博源行有限公司,730臺南市新營區民榮里新榮路157號1樓,兩段式省水馬桶(金級),GM1067,2.40505E+11,20240725,20270724
博源行有限公司,730臺南市新營區民榮里新榮路157號1樓,兩段式省水馬桶(金級),GM1041,2.40505E+11,20240725,20270724
博源行有限公司,730臺南市新營區民榮里新榮路157號1樓,沖水小便器(普級),GM8843,2.40505E+11,20240525,20270524
博源行有限公司,730臺南市新營區民榮里新榮路157號1樓,一段式省水馬桶(普級),GM-1108,2.50205E+11,20250225,20280224
博源行有限公司,730臺南市新營區民榮里新榮路157號1樓,一段式省水馬桶(普級),GM1078,2.50205E+11,20250425,20280424
博源行有限公司,730臺南市新營區民榮里新榮路157號1樓,一般水龍頭,H1821,2.50205E+11,20250425,20280424
博源行有限公司,730臺南市新營區民榮里新榮路157號1樓,一般水龍頭,S1505,2.50205E+11,20250425,20280424
博源行有限公司,730臺南市新營區民榮里新榮路157號1樓,蓮蓬頭(普級),H1821SH,2.50205E+11,20250425,20280424
博源行有限公司,730臺南市新營區民榮里新榮路157號1樓,蓮蓬頭(普級),H1961,2.50205E+11,20250425,20280424
博源行有限公司,730臺南市新營區民榮里新榮路157號1樓,兩段式省水馬桶(普級),GM-1028-40,2.50205E+11,20250225,20280224
博源行有限公司,730臺南市新營區民榮里新榮路157號1樓,兩段式省水馬桶(金級),GM-1041-40,2.50305E+11,20250325,20280324
博源行有限公司,730臺南市新營區民榮里新榮路157號1樓,兩段式省水馬桶(金級),GM-1067-40,2.50305E+11,20250325,20280324
博源行有限公司,730臺南市新營區民榮里新榮路157號1樓,一段式省水馬桶(普級),GM-1037-40,2.50305E+11,20250325,20280324
博源行有限公司,730臺南市新營區民榮里新榮路157號1樓,一段式省水馬桶(金級),GM-1013-40,2.50305E+11,20250325,20280324
博源行有限公司,730臺南市新營區民榮里新榮路157號1樓,一段式省水馬桶(普級),GM-1078-40,2.50305E+11,20250325,20280324
聯佑興業有限公司,428臺中市大雅區雅潭路四段661巷36號2樓之2,省水器材配件(其他),9143-16,2.40105E+11,20240225,20270224
聯佑興業有限公司,428臺中市大雅區雅潭路四段661巷36號2樓之2,蓮蓬頭(普級),LY-22,2.30505E+11,20230525,20260524
聯佑興業有限公司,428臺中市大雅區雅潭路四段661巷36號2樓之2,蓮蓬頭(普級),LY-57,2.30505E+11,20230525,20260524
聯佑興業有限公司,428臺中市大雅區雅潭路四段661巷36號2樓之2,蓮蓬頭(普級),LY-6,2.30505E+11,20230525,20260524
聯佑興業有限公司,428臺中市大雅區雅潭路四段661巷36號2樓之2,一般水龍頭,GR009,2.30505E+11,20230525,20260524
聯佑興業有限公司,428臺中市大雅區雅潭路四段661巷36號2樓之2,一般水龍頭,GR008,2.30505E+11,20230525,20260524
聯佑興業有限公司,428臺中市大雅區雅潭路四段661巷36號2樓之2,一般水龍頭,GR016,2.30505E+11,20230525,20260524
永悅企業有限公司,406臺中市北屯區仁美里崇德路三段676號11樓之2,省水器材配件(其他),A143-16,2.40105E+11,20240225,20270224
樂清服務股份有限公司,105臺北市松山區東興路8號8樓,蓮蓬頭(普級),01-4287-99JS2SET,2.21205E+11,20230225,20260224
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),AW-EM901BTA,2.21205E+11,20221225,20251224
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),TWD-DH130X5TA,2.21205E+11,20221225,20251224
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),AW-EDUK1300KTA,2.20605E+11,20220625,20250624
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),TWD-BM130GF4TA,2.20605E+11,20220625,20250624
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),TWD-BJ130M4G,2.30105E+11,20230325,20260324
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),AW-DMG16WAG,2.30505E+11,20230725,20260724
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(普級),AW-B1075G,2.30505E+11,20230725,20260724
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),AW-DG16WAG,2.30505E+11,20230725,20260724
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),AW-J800AG,2.30505E+11,20230525,20260524
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),AW-J1000FG,2.30505E+11,20230525,20260524
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),AW-DMG15WAG,2.30505E+11,20230725,20260724
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),AW-DG15WAG,2.30505E+11,20230725,20260724
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),AW-DUJ15WAG,2.30505E+11,20230725,20260724
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),AW-DMUH17WAG,2.30505E+11,20230725,20260724
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),AW-DUJ17WAG,2.30505E+11,20230725,20260724
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),AW-B1291G,2.30505E+11,20230725,20260724
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),AW-DG14WAG,2.30505E+11,20230725,20260724
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),AW-DG13WAG,2.30505E+11,20230725,20260724
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),AW-DUJ13GG,2.30505E+11,20230725,20260724
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),TW-BM210B1TA,2.30805E+11,20230825,20260824
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),TWD-DH120X5G,2.30805E+11,20230925,20260924
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),AW-EDUM1500LTA,2.31105E+11,20231125,20261124
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),AW-DUK1150HG,2.40505E+11,20240725,20270724
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),AW-DUK1300KG,2.40505E+11,20240725,20270724
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),AW-DMUH17WATA,2.40505E+11,20240525,20270524
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),TWD-BJ123S4G,2.40305E+11,20240425,20270424
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),TWD-BJ127H4G,2.40305E+11,20240425,20270424
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),AW-DUM1800MTA,2.40305E+11,20240325,20270324
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),AW-EDUM1700MTA,2.40305E+11,20240325,20270324
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),AW-DMUK15WAG,2.41105E+11,20241225,20271224
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),AW-DMUK16WAG,2.41105E+11,20241225,20271224
台灣美芝消費電器股份有限公司,105臺北市松山區健康路156號9樓,洗衣機(金級),TWD-127XW4TA,2.41105E+11,20241125,20271124
